20170504_173207 1nd3cusvg9dgj13n9zdwoq2wcx 192.168.56.1 -> GET /
20170514_132646 12738ktej4dzvfqfzj6v6rbp3 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/externalsearch/?q=Dirk%20Helbing&author=true&providers=x,m,a,p,s
20170514_132646 12738ktej4dzvfqfzj6v6rbp3 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/externalsearch/css/logo-SoBigData.png
20170514_132819 12738ktej4dzvfqfzj6v6rbp3 0:0:0:0:0:0:0:1 -> GET /
20170514_133707 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /
20170514_133710 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /
20170514_133717 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /?q=Nino
20170514_133726 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /?q=Abraham
20170514_133732 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham
20170514_133733 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_133742 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham/ngrams
20170514_133743 1wxvqf66a5kyv11kqdb5bun4b0 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham/css/logo-SoBigData.png
20170514_140419 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham/ngrams
20170514_140424 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /
20170514_140430 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170514_140431 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170514_140432 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140434 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/ngrams
20170514_140442 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140515 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/ngrams
20170514_140517 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140520 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170514_140608 bmqgqnwb6p5i6i691yeqqb2p 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140903 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170514_140904 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140907 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/ngrams
20170514_140908 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170514_140925 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /
20170514_140933 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /?q=abraham
20170514_140939 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2
20170514_140939 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170514_140941 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/ngrams
20170514_140941 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/css/logo-SoBigData.png
20170514_140941 dfoahhlwr6tw7t8olhl948v8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/css/logo-SoBigData.png
20170514_141216 nl3ylt22x264uuws80pbz1it 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/ngrams
20170514_141216 nl3ylt22x264uuws80pbz1it 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/css/logo-SoBigData.png
20170514_141354 hobbpq24jbu31ar5b7e9mncz8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/ngrams
20170514_141355 hobbpq24jbu31ar5b7e9mncz8 0:0:0:0:0:0:0:1 -> GET /profiles/Peter_Abraham_2/css/logo-SoBigData.png
20170606_164915 u5hky1rcofh41iwxyvpw213c2 192.168.56.1 -> GET /
20170606_164920 u5hky1rcofh41iwxyvpw213c2 192.168.56.1 -> GET /?q=helbing
20170606_164922 u5hky1rcofh41iwxyvpw213c2 192.168.56.1 -> GET /profiles/Dirk_Helbing
20170606_164925 u5hky1rcofh41iwxyvpw213c2 192.168.56.1 -> GET /profiles/css/logo-SoBigData.png
20170606_164927 u5hky1rcofh41iwxyvpw213c2 192.168.56.1 -> GET /profiles/Dirk_Helbing/topics
20170606_165150 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /
20170606_165201 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /?q=ASCII
20170606_165209 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170606_165211 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/Klaus_Helbing
20170606_165212 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170606_165216 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/Klaus_Helbing/topics
20170606_165235 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170606_165310 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /?q=Adam
20170606_165317 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/Christoph_Adam
20170606_165319 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170606_165321 1atkjalgnpzeonq0pkrbex8mv 0:0:0:0:0:0:0:1 -> GET /profiles/Christoph_Adam/topics
20170608_161539 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /
20170608_161545 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170608_161547 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170608_161550 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_161552 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170608_161910 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_161910 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_161914 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /?q=adam
20170608_161918 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Christoph_Adam_2
20170608_161919 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_161921 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Christoph_Adam_2/topics
20170608_162310 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /
20170608_162314 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170608_162317 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170608_162317 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_162322 lg0sbtepaih51pxosrevwcd03 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170608_213122 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /
20170608_213132 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=antulov-fantulin
20170608_213219 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /
20170608_213224 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=antulov_fantulin
20170608_213227 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino
20170608_213230 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Dirk
20170608_213236 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Helbing
20170608_213240 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Adam
20170608_213249 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-fantulin
20170608_213257 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino+antulov-fantulin
20170608_213323 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino+Antulov-Fantulin
20170608_213328 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino+Antulov_Fantulin
20170608_213333 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantulin
20170608_213336 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Ninp
20170608_213338 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino
20170608_213348 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov
20170608_213352 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantulin
20170608_213358 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino+Antulov_Fantulin
20170608_213407 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov_Fantulin
20170608_213413 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov
20170608_213523 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino+Antulov-Fantulin
20170608_213537 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino%20Antulov-Fantulin
20170608_213542 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino%20Antulov-Fantulin
20170608_213546 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantulin
20170608_213553 vkpghxyo03r217wwg7zmdujfa 0:0:0:0:0:0:0:1 -> GET /?q=Nino
20170608_220159 d88xvro4km6h13mrqmirkexpj 0:0:0:0:0:0:0:1 -> GET /
20170608_220203 d88xvro4km6h13mrqmirkexpj 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170608_220204 d88xvro4km6h13mrqmirkexpj 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170608_220207 d88xvro4km6h13mrqmirkexpj 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_220210 d88xvro4km6h13mrqmirkexpj 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170608_220318 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /
20170608_220321 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /?q=Helbing
20170608_220323 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170608_220323 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170608_220325 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170608_220326 l5urpjdozjf21lw2ll5bjz823 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170703_225916 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /
20170703_225921 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170703_225923 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_225926 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_225930 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_230001 aw5wrh8kve1hzrlr0owg23um 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_230051 1stnghrx1xvibpxwtpskx5c55 0:0:0:0:0:0:0:1 -> GET /
20170703_230054 1stnghrx1xvibpxwtpskx5c55 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170703_230055 1stnghrx1xvibpxwtpskx5c55 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_230056 1stnghrx1xvibpxwtpskx5c55 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_230059 1stnghrx1xvibpxwtpskx5c55 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_230317 1ro73im6j8mxhwe0hubxzs7rn 0:0:0:0:0:0:0:1 -> GET /
20170703_230321 1ro73im6j8mxhwe0hubxzs7rn 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170703_230323 1ro73im6j8mxhwe0hubxzs7rn 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_230323 1ro73im6j8mxhwe0hubxzs7rn 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_230326 1ro73im6j8mxhwe0hubxzs7rn 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_230506 1xr2hogu9xsaajaew9yh3ogm6 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_230507 1xr2hogu9xsaajaew9yh3ogm6 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_230509 1xr2hogu9xsaajaew9yh3ogm6 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_230541 1xr2hogu9xsaajaew9yh3ogm6 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170703_231341 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /
20170703_231345 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170703_231346 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_231347 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_231349 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_231350 1sme841ujzctm1o1looxhcg6wu 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170703_231559 6gy5up5jl1681l548j6b65lij 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_231600 6gy5up5jl1681l548j6b65lij 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_231602 6gy5up5jl1681l548j6b65lij 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_231831 mja2a1z4vkol109rmecrnmznn 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170703_231832 mja2a1z4vkol109rmecrnmznn 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170703_231834 mja2a1z4vkol109rmecrnmznn 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170703_231855 mja2a1z4vkol109rmecrnmznn 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170704_095951 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /
20170704_095955 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=helbing
20170704_095957 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing
20170704_100000 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170704_100003 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/topics
20170704_100004 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/Dirk_Helbing/css/logo-SoBigData.png
20170704_100039 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=nino+
20170704_100043 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=antulov
20170704_100058 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantul
20170704_100106 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=nino
20170704_100114 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=nino+Antulov
20170704_100124 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantulin+Nino
20170704_100129 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=Antulov-Fantulin
20170704_100143 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=Nino+Antulov-Fantulin
20170704_100147 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /?q=david
20170704_100149 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David
20170704_100150 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170704_100152 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
20170704_100152 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/css/logo-SoBigData.png
20170704_100252 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David
20170704_100252 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170704_100255 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
20170704_100255 1eef6jqwfv7f71v18srb576v1r 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/css/logo-SoBigData.png
20170704_100430 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /
20170704_100435 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David
20170704_100436 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/css/logo-SoBigData.png
20170704_100438 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
20170704_100438 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/css/logo-SoBigData.png
20170704_100520 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
20170704_100520 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/css/logo-SoBigData.png
20170704_100605 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
20170704_100606 cyl52kud8vkh1j1d16dezjjc9 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/css/logo-SoBigData.png
20170704_100717 2ljw2k6jchcn13oorzdmy19i3 0:0:0:0:0:0:0:1 -> GET /profiles/A_David/topics
